,name,pow_received_kinetic,pow_received_magnetic,pow_received_spi,freq_max_planet,freq_max_star
1563,TOI-257 b,0.3840553582035017,0.21484001789647356,0.3430832913760848,0.6109845231400234,3.8260075376850877
778,HD 43197 b,0.10991055325143914,0.21154191113923834,0.4148714002328452,0.9194617681499259,4.688313042179661
1535,TOI-199 b,1.7847746960937134,0.2106164013592512,0.007770841397183804,0.04242660834074985,11.49906311798551
411,HD 114082 b,7.82943960456674,0.20856615414955929,0.19131053385539282,1.8608061922805363,20.286451734800632
1428,rho CrB b,0.41654397417752376,0.20713103079190917,0.48792665435634075,0.7883074223841187,3.3464646278595653
374,HD 106315 b,0.005124510896075461,0.20270952786293292,0.9642964616717088,2.5432954058494857,5.346387044104211
870,HD 83342 b,0.37837370959746486,0.20009516182935516,0.2590873067105379,0.6451122679696445,4.982252712276085
1067,K2-329 b,0.09151495408159126,0.19570885760773465,0.16244442982741011,0.7562941370841058,9.11163662191529
1396,NSVS 7826147 (AB)b,8.102198503596073e-06,0.19174144010863278,0.13915550372044017,6.375342774429842,87.84542271580933
1389,NGTS-9 b,0.15004834919471358,0.19136300233618414,1.929088136445791,7.497743415174969,7.437662715181784
1547,TOI-2141 b,0.0041521549264489305,0.18954673317073467,0.8882749745843648,1.9690032180782229,4.20160578951382
1544,TOI-2128 b,0.03441245733635427,0.18595140995815795,0.32652745461315213,0.6510108765460272,3.707387807106437
47,BD-11 4672 c,0.040494973267535324,0.18591293498323577,0.01956675527192358,0.5604916230827017,53.254942494396836
959,HIP 948 b,0.0011784340484438777,0.18465314145227532,6.106439092957732,99.75396145315844,30.16468693821522
1063,K2-314 b,0.0002516917750039125,0.18463762464144237,2.926058339567565,5.7222823365420155,3.6108255391208144
44,BD-08 2823 c,0.07504300047917008,0.17860056507520977,0.05098241169216537,0.12816911363778125,4.489994757233946
1676,WASP-106 b,0.018334484727594174,0.17678959033416328,1.5753133129108121,2.8513992859169672,3.1999838222971113
1223,Kepler-32 c,5.482380290403898e-05,0.171325186543798,0.4849944372052562,8.383603799414505,29.615236272001056
361,HD 102365 A b,0.07496263909577436,0.16982182820061276,0.13349699711040336,0.3606210208156032,4.587468060560926
28,82 Eri e,0.01956108465555293,0.1636728977412758,0.11196007321919896,0.32390009331275255,4.735051105886293
1361,MARVELS-11 b,0.004341029699264673,0.1627782789437345,10.561718617694464,27.19431446407365,4.191215336962759
550,HD 16905 b,0.005350048273568451,0.16001319202333775,9.229371385503631,80.25846507672978,13.914721433783022
1210,Kepler-25 c,0.0008364257514421376,0.15915365177028662,0.18639571643705746,0.432367511975868,3.6917623297973927
3,20 LMi Ab,0.1691916769063506,0.15899326644377523,0.3432121061768734,0.8339052075333581,3.863072148797555
30,83 Leo Bc,0.014978131031234819,0.1583576261730115,0.3154737807745929,2.995973777975348,15.038818579213425
1242,Kepler-422 b,0.0042641439173544725,0.1565185465694335,0.12994287624682832,0.2917948048226653,3.514721242632942
719,HD 283668 b,0.001479350533175808,0.1524652300414069,23.935494406460826,328.0555999695001,20.89661139492513
973,HW Vir (AB) c,0.0001149056944050237,0.15043937668842575,2.148102681284282,103.06416464574788,72.1795509279366
1351,LSPM J0738+5254 b,2.1186221458414062e-06,0.1501877639327304,0.7449935631250516,146.40940944069487,295.15559477281795
1610,TOI-603 b,0.03513543180141516,0.1467865101896093,0.17102713342857903,0.46445461176217284,3.986248862114585
1123,K2-53 b,0.0014362382301696065,0.1462801441759989,0.28124172946706066,1.3989840981449915,7.276430704802196
1085,K2-376 b,0.0009176002060108018,0.14292137314706552,1.1356454612562494,2.9602027937345663,3.725425429925265
48,BD+14 4559 b,0.01217397315383788,0.14160575246547785,5.222154898295517,34.89820031471828,9.463116302562439
784,HD 45364 c,0.01860615909653089,0.1405475035454413,4.285917570418906,20.780672740056737,6.814577339909765
1147,Kepler-101 b,0.0005406248305220495,0.14049806684649585,1.691506173180064,3.949718626374975,3.2806728133306553
505,HD 152843 b,0.0068788398775108525,0.13791969614096403,0.3671703995824476,1.2494532499698303,4.693303511779516
982,K2-115 b,0.0007751844133425359,0.13717250900449102,0.3117509936802489,0.7843126674921841,3.4510278595697113
1479,TOI-125 d,0.0014522592709126393,0.13691748931935752,0.2835842239564599,1.2692885936094829,6.128260769731368
1263,Kepler-4 b,0.0011098248770932228,0.13651393285376914,1.6616904782415645,4.109816474748334,3.3763641160706426
589,HD 191939 e,0.026741028740312516,0.13647065088807725,0.049662821064897514,0.2315449298320109,6.362724993555281
429,HD 121504 b,2.203152412591785,0.12989847576496313,0.1357165477230468,0.5656958046418225,5.4144482749120595
1119,K2-407 b,0.00023173332512322904,0.1298638841154087,0.7414079329527506,3.0455708796460215,5.3345755582145875
515,HD 155358 b,0.015618414115048903,0.12789986906783768,0.08201342678677094,0.23018078807171335,3.5896674251700253
407,HD 113337 b,6.91795991659319,0.12534172919702288,4.877838038715571,56.91498683638053,14.624968706784292
1058,K2-309 d,7.810427310827559,0.12261242431078483,0.07271260995036703,0.8929526508470864,15.057510573453214
649,HD 216520 b,0.03434050525582781,0.12038367619476696,0.09587673147690949,0.7136457637403459,8.960599638357035
1452,tau Cet e,0.26718834146063125,0.12016572326865355,0.16329902535452395,0.24599450426180208,1.8101827283143925
712,HD 27894 d,0.006995434961340765,0.11909231985747176,4.162197207557666,51.48620875728018,14.7316711241766
847,HD 74698 b,0.6592951082435162,0.11763089000812836,0.22337620072439227,1.0340761927275177,5.445490723375528
1843,WTS-1 b,0.0012394657760456576,0.11416238833932306,1.499042619281205,7.05198296920359,5.370569241577312
425,HD 117618 b,0.31137411732552966,0.11388212568750157,0.19240480040375335,0.7041479809786517,4.16776861617466
813,HD 63765 b,0.024616403314422507,0.10994389155003591,3.8940383278957134,22.021846898025398,6.217626389918884
1462,TOI-1052 b,0.024006789458672722,0.10869490789678324,0.6322390619294067,2.8835580818635393,4.957429855198959
375,HD 106315 c,0.017972606552216143,0.10837265464390995,0.13731208348321697,0.6774066267415929,5.346387044104211
679,HD 22781 b,0.1347631646744163,0.10786209746848492,0.2915724302291835,3.59913198997742,13.314356408791582
510,HD 153557 Ad,0.0030404894999861622,0.10760060502795347,7.4104219320468605,115.57184026817839,16.781230611541048
402,HD 111232 b,0.01060159685119561,0.10646795564852073,11.507833465372329,79.92119783434272,7.394134240826144
89,CoRoT-24 c,5.844425441415615e-05,0.10570682427517594,0.16237084730892284,1.071044285981892,6.972722751998446
439,HD 12661 b,0.08277405684214435,0.10512534087117235,0.13870289169647054,0.4384086409103877,3.3227755566501056
1112,K2-3 d,0.09375521452061056,0.10504056320623352,0.021492573512213946,0.4856010162494987,23.732757834411803
406,HD 112758 Ab,0.028125838369146935,0.10325115676755593,37.83863018798795,285.6344965211094,7.794175431827703
474,HD 142 Ab,0.03743529473225756,0.10177849967960217,8.290096773286296,32.901694333638176,4.039379970792672
924,HIP 14810 c,0.07695894615211425,0.09978059052537144,0.0789355818764728,0.35905587949621687,4.538739923879311
126,Eps Ret Ab,0.37446353812210553,0.09823666004332976,4.528567187435435,34.10143099783945,7.397506860934885
874,HD 85390 b,0.0027935665292717305,0.09816644341898284,1.6368089527300171,15.42657503212883,9.251977773669692
1698,WASP-130 b,0.11971797133598522,0.09764385408416772,0.4179474425552358,2.3532739236963516,5.497885911698465
433,HD 125271 b,0.0016476038289677342,0.0947185113284234,3.2287225554096315,67.41845004455087,19.778024016310592
494,HD 148193 Ab,0.12416653179277755,0.09385286039117154,0.005991144127219639,0.03302405264722321,5.17330536010474
619,HD 207832 A b,0.0708920797272548,0.09377304468623548,0.043660439084810015,0.21801223971028608,4.682424621700962
1552,TOI-2202 c,0.0016044693465927919,0.09195476031124757,0.09623548503541232,0.8211348149160939,7.846092848292417
551,HD 169830 b,0.33289213204033063,0.09135250682110645,0.11793770836900157,0.5063390225541686,3.9220143965277945
1515,TOI-1710 b,0.038321391154327866,0.08979896123599974,0.08562757684387785,0.4301144579353267,4.51067669538274
1493,TOI-1422 b,0.004865805644939126,0.08954274063083513,0.12012423796492473,0.5551032679529199,4.137838356997599
972,HW Vir (AB) b,6.360990800561024e-05,0.08953443840720302,2.684684323657927,216.42991491563413,72.1795509279366
1200,Kepler-20 c,0.00027113233644686537,0.08884100488533678,0.3885257224513163,1.8427508357523679,4.213667887125499
537,HD 164922 b,0.0033527348332912264,0.08841174888639024,2.030376416254648,10.967733957376085,4.775846157044083
540,HD 164922 e,0.005565989071564462,0.08836412886671195,0.11237751527308736,0.607370582767459,4.775846157044083
519,HD 156098 b,0.10734723153959932,0.08823295210264873,0.13727950629084118,0.7630056676600206,4.904027144886929
1373,mu Ara d,0.07450508779581641,0.08581751777862179,5.605385031042078,22.40012682182242,3.4294223699701076
752,HD 38283 b,0.07363385059679141,0.08557286756490223,0.03798162055829151,0.1619069426848458,3.6477752029945893
1665,UPM J1040-3551 b,1.0561102595865447e-06,0.08515208207007041,0.36569422948783675,125.37501761895113,291.9363481555988
1560,TOI-251 b,0.55841640878771,0.08311447689442297,1.8333061530615071,18.88351025697155,8.560998250716095
974,iot Hor b,0.49094906728559196,0.08289057627763403,9.160568874255372,46.25419501206397,4.185369852502422
179,GJ 3222 Ac,0.020220080817667317,0.08270503446296397,39.858856541957195,386.65524567855675,8.022893327476424
799,HD 5278 b,0.042238014270699724,0.08172044805623296,0.21224748460786388,1.3282083312902218,5.1139253850566915
1371,mu Ara b,0.0669549216956049,0.08154226851847901,8.506189945625396,35.774474530509,3.4294223699701076
721,HD 29021 b,0.00936178052209341,0.08064841449006722,6.121056211251479,38.789259611895304,5.110706680315491
1023,K2-233 d,1.0282372864637601,0.08031943800594574,0.021509693294600535,0.7228751305863307,26.992911261893013
603,HD 20367 b,2.1404129441403477,0.08017397937609454,2.9228009930990138,29.04843398255984,7.9681393037856445
1046,K2-285 d,0.0009792183826721438,0.07976245733568021,0.07026174387457541,0.9428387358019653,10.703283222385775
1834,WISEA J0919-5748 b,1.288387265963427e-06,0.07874434690386647,0.3393586283977481,113.71583223762634,263.86477881700887
611,HD 205158 b,0.10299637180422946,0.0787010990666206,0.15359531211604813,0.7498381503831132,3.842115084387857
748,HD 37124 c,0.03784915746243246,0.0781722669299221,1.7854941416910204,15.9031154947253,6.962680864881712
838,HD 73344 c,0.22883128035350978,0.07710915240204502,0.050112965704915934,0.3318929891530472,5.106859416875841
771,HD 42012 b,0.01882138866868218,0.07524608284950021,2.772184448775356,27.09265633974619,7.353826201767207
479,HD 145377 b,1.7764041367505972,0.0745753625862831,0.17874284775251695,1.4501025733525077,6.050139994680859
466,HD 141399 b,0.21376876530790428,0.07456404983917402,0.05587660917397578,0.28924118489119527,3.8597535613906837
883,HD 87883 b,0.0011079665661191947,0.07449971487980674,43.752279795671164,514.5414286756024,8.76141538434152
594,HD 195019 b,0.4458339922268553,0.07445783004927477,2.0371531153952924,2.6943200590662553,0.984772443171901
581,HD 190622 b,0.00810209723878829,0.07403000920286923,0.1435872566443938,0.7997345735054925,4.123232048585551
648,HD 215497 c,0.0046709005009926115,0.07402465973731527,1.8339460814832904,18.153685292591007,7.327480291435154
1088,K2-379 b,0.00048323487730991046,0.07388793528126568,0.043552868439135424,0.9692874531731479,16.44407157913986
662,HD 219134 d,0.6739787542590279,0.06874533819482798,0.08798155984849378,0.5062699497828906,3.9557947114868335
4,23 Lib b,0.12039424192621441,0.06843703204327906,0.12481642057484324,0.2823591720265016,1.5481796076746457
629,HD 210277 b,0.24066103216205287,0.06727656183731566,0.1224484881162026,0.2704129749573943,1.485723140498815
782,HD 45350 b,0.11048526039682514,0.06679210602872038,0.0822237636961695,0.4686892359939094,3.807262005264241
732,HD 3167 c,0.015587963580989224,0.06639491219432404,0.14954197386089557,0.8902291610423987,3.95251483273974
1083,K2-374 b,0.00014237441819126736,0.06501772971258059,0.6559175525065998,3.8328264454000656,3.7992835061346386
1016,K2-222 b,0.0030206946413382555,0.0645539922507876,0.2258212361905989,1.5045817762627716,4.301046348163897
1429,rho Crb c,0.06544107414400707,0.06344419675613239,0.051904468188564,0.27377833702985976,3.3464646278595653
738,HD 33564 b,0.16533454682919108,0.06330392398395435,14.987750038609398,114.18170378087343,4.822705127776105
1095,K2-389 b,0.0005062108318419728,0.06267132919325152,0.17632449559750477,1.744527453191676,6.200604966153518
24,70 Vir b,0.5399625809569274,0.06182389014568566,0.2246274311819524,1.7352486174425732,4.775900224462074
876,HD 8574 b,0.07086273507915675,0.06173658789550997,0.07626283259580928,0.40477565371644525,3.276755776443718
930,HIP 3206 b,0.02332792151538357,0.061475482999128854,1.6417071296702987,11.32610348684297,4.241180840163746
749,HD 37124 d,0.030222550436923658,0.061052873706463236,1.0766947502330173,12.27899929954059,6.962680864881712
780,HD 44219 b,0.1022537796538754,0.06039894367570687,0.037171091724055506,0.2468196529172234,4.010548418990158
1492,TOI-1416 c,0.014944855268089448,0.06008845768550411,0.030396072759002284,0.6703565390198639,13.251939106892126
376,HD 10647 b,0.062171709028369826,0.05828978038641539,3.5510838536766256,23.79252670162784,3.905458765328563
767,HD 40979 b,0.5925211518611332,0.057092351851583435,5.639782093552901,66.19783279277242,6.7013049421495365
1241,Kepler-420 Ab,0.00020348933143464105,0.05519869893623436,0.4336096576841549,2.847535338559321,3.624924931397991
76,CoRoT-13 b,0.005149392491406038,0.05443951340296168,0.5783341109948564,5.830127191301446,5.487991825795128
473,HD 142415 b,0.6128465718634558,0.054195377448386116,3.7995367041112846,38.95937321251165,5.557040504754053
969,HR 8799 e,0.21093476683479453,0.05377967019317094,0.793432664831812,87.33964279697777,59.199695104643716
773,HD 4208 b,0.01869266557082039,0.05355180946409244,1.7335832336558483,18.62175409356488,5.75241273534225
1338,LKCA 15 b,0.014312485228100814,0.05345945412891049,0.17730971394721362,42.86622815557714,129.24306890736483
1390,NLTT 35024 b,4.4399314827175345e-08,0.05340815432858709,0.05697525478081026,234.14639419749068,2194.869826364282
394,HD 110067 e,0.004038206963020347,0.053396522887291326,0.04258835044168423,0.5763522960568483,7.22620346840683
1111,K2-3 c,0.21192463018055183,0.05271966309821044,0.010779740047125752,0.48527047598874073,23.732757834411803
818,HD 65216 A b,0.017458795225144156,0.05244451638264292,3.376749291686655,30.167317157257866,4.685305962066097
1126,K2-79 b,0.0023457890025876563,0.05215464096628257,0.11673195564107376,0.8439007695890384,3.770462116167884
798,HD 52265 b,0.45965179160846875,0.05190969237245251,0.11065307111235008,0.46799132007158994,2.1954461104137217
1532,TOI-1824 b,0.005622743873357992,0.05154003375197791,0.08268485547574825,1.2730723724767519,7.935454766006972
1777,WASP-47 d,0.0012913498540200246,0.051391436405669344,0.1676650112105772,1.3325997255818414,4.084585898809834
980,K2-111 c,0.00018622513224846152,0.05138088666439703,0.1560457837361267,1.2487258919457438,4.111655053587218
83,CoRoT-20 b,0.06455573255185303,0.04950757533765215,1.1377889112858413,17.753170708662296,7.7247759019554385
23,61 Vir d,0.1656775243299728,0.04841612670535445,0.07923428635639915,0.3546789140168694,2.1672662215340828
1048,K2-286 b,0.0016935615456563074,0.048020892962943165,0.0043144872964024274,0.6795844650254508,75.63877376919795
1408,pi Men b,0.12800870776146087,0.047731917714384064,13.714920147844474,133.0506668647055,4.63055082652317
815,HD 63935 c,0.014764640855318801,0.04759717042103346,0.08290756335476147,0.8441246400877337,4.846113276653419
616,HD 206893 c,0.46916377362266537,0.047105616184078526,3.7360457257826636,78.27053917293505,9.868674656086485
413,HD 114613 b,0.23573548279404327,0.045993275812919725,0.12940275092068482,0.8911575707989334,3.1674176673144547
1539,TOI-201 b,3.954193807689684,0.04576904840314424,0.012412257537263742,0.23236956429252206,8.568412155156201
911,HD 98736 b,0.008354778504657507,0.04400331123379486,3.939207227397162,39.138566393813406,4.372012993613133
1127,K2-87 b,0.0029095983463693635,0.04319742126308724,0.05319098709506508,0.4180082921978626,3.3947255495113766
675,HD 222582 b,0.07836836740594857,0.04218061199515238,0.1741006288175602,1.366253504380682,3.3101206668063528
718,HD 28254 A b,0.11972632819729927,0.04146671743570135,0.04374583690566013,0.4013859112898057,3.8047405978355693
459,HD 13724 c,6.818840565840984,0.040939972773717255,0.03686637567417205,0.6032739961367919,6.699335241200529
587,HD 191939 c,0.0075526286914102125,0.04089346685579624,0.027897574038540776,0.4340658917976352,6.362724993555281
2,16 Cyg B b,0.16526047383747752,0.04086474062286206,0.12869031038784962,0.3418735692540578,1.0855964750783744
1636,TOI-942 c,0.998902030824703,0.040612673499289056,0.15599759908918148,8.116344959106684,21.130226987875496
888,HD 89744 b,2.445957673616417,0.04034874514125535,0.19913653740431708,2.4362744360420074,4.936342551464067
890,HD 89839 b,0.6393877895162908,0.0400928629268107,3.2920918504882604,61.03049227417881,7.432621178967184
932,HIP 35173 b,0.01974185896446956,0.039494369682282,0.01958515691054561,0.6765228032039321,13.642393476992305
977,K2-106 c,0.000926101259016869,0.03902361975528068,0.08751092241261713,0.9903965766273528,4.416461208237159
774,HD 42618 b,0.04035187239324067,0.03852903270878784,0.023923729137949823,0.2450582129339945,3.946648888744317
622,HD 208487 b,0.18789729373667077,0.03847482084259586,0.033259373376134854,0.29143412116607303,3.371343011329791
377,HD 106515 A b,0.004597052964517048,0.0365335335912766,5.497265488734911,93.07389457884739,6.185472142532042
670,HD 220842 A b,0.054535220808461016,0.035284048822620054,0.06648443076048569,0.6628990345176203,3.518081095204153
864,HD 81040 b,0.023259890282674625,0.03461251527761968,7.200103779189477,96.68505134599646,4.647867474498357
493,HD 148164 c,0.35840905140773116,0.03357486206429443,0.03264633522239343,0.435378717967634,4.477617564701638
131,G 73-59 b,6.5094678488213e-07,0.03325195671651555,0.21322970848824885,147.22247981092835,229.58505928083954
806,HD 60532 b,0.25652827969092135,0.033230377164468965,8.69319484621412,114.25982888048479,4.3676660601939
916,HIP 109600 b,0.008068668686001233,0.0332118303073883,2.944473289439702,49.47637080580176,5.580627398866268
1537,TOI-2010 b,0.2858544985855204,0.032426225416649905,0.01970947064026949,0.30903880006471357,5.084338375336694
937,HIP 5158 c,0.0009016143439886131,0.031946165641552886,2.4721736123136453,93.304220893581,12.057050042423215
886,HD 89307 b,0.007580634053655917,0.03186584603257112,2.061937224292354,32.566710368051424,5.032964952324484
500,HD 150706 b,0.2621034724391634,0.03167649137237062,1.348943790197817,31.58251855160158,7.416345912166101
1416,psi1 Dra Bb,0.06747216863633028,0.031659630082675215,1.9733661988937818,29.406735332851767,4.7178590729846315
1149,Kepler-102 b,0.0012878960869281766,0.0314969759721052,0.30322115282051587,12.224393313919645,12.698039661830594
461,HD 13908 b,0.5121905456625953,0.030861645806173156,0.13146186567730886,1.0059612666068736,2.3615685160711464
685,HD 231701 b,0.028709273169011455,0.030847019466285548,0.01705407606529122,0.3308996294253016,5.9852361811866075
702,HD 25015 b,0.006441739427991702,0.03066870920888166,2.6554282935526707,74.96090681443009,8.65756480304006
898,HD 9446 c,0.013179135449542854,0.030558098772149517,2.2117079689382835,39.36759754793049,5.439230455318128
753,HD 38677 b,0.35107862538371093,0.03003737912117465,0.043876166367710384,0.790745589285569,5.413400262618878
431,HD 122562 c,0.12922053854382437,0.029394655134282043,0.015200715995420905,0.3451624474820012,6.674640268323246
968,HR 8799 d,0.11710166919289276,0.028760590479442204,0.37902257745683915,78.01655198720475,59.199695104643716
1702,WASP-132 d,0.00028677417835507117,0.027805212361075752,0.9548621882592969,54.6560761105379,15.915634965576182
1197,Kepler-19 b,0.005129241863885077,0.02761704771369544,0.09783797384651328,2.389324480428053,6.744425051463154
867,HD 82943 c,0.12097177376142601,0.027451584709027144,10.316322572891599,158.9662618145771,4.230069165874372
349,HD 100777 b,0.08844891326054463,0.027218858462088717,1.4561822472331876,31.542591099943767,5.89591944489228
1352,LSPM J2052+0539 b,8.68682976248635e-08,0.02663102914397982,0.24906459780822207,150.55013588566882,160.97450587853135
654,HD 217107 c,0.011271652831708494,0.02662167463895111,3.61684655207834,48.034947565436966,3.5355957931124355
432,HD 12484 b,0.09110784086524405,0.02651522117169663,0.07098782100923579,1.0695401152976205,3.9949236792926355
843,HD 73583 c,2.404542035418262,0.026275067120175813,0.003913521422389559,1.0280574492659118,69.02294779407426
933,HIP 35965 b,0.0007081833530619395,0.026063388432788544,0.8776775262951275,50.368377359205304,14.957322530334544
1835,WISEA J2318+0521 b,2.622269581523106e-07,0.025887704620077445,0.1358188540533279,156.5817106564488,298.4520155639804
598,HD 197037 A b,0.1255955626664527,0.0257946722994406,1.0176108616803994,22.802171045339986,5.779955304909723
846,HD 7449 Ab,0.12866293597196285,0.025687030114929916,5.1773768706394305,103.60493282355503,5.140253638065305
599,HD 199509 Ab,0.13682119070503845,0.02564488270095625,0.027564551667230736,0.40816960714618833,3.797435860276774
414,HD 114729 A b,0.03474328914193577,0.025068468166303193,1.09360598518307,20.96970179165955,4.806834535868874
516,HD 155358 c,0.002214543723234666,0.02500273239181402,1.7080456295303026,24.522582815934026,3.5896674251700253
877,HD 86065 b,0.0012920911110180446,0.024886274856340398,1.1694687589002748,56.693279237093066,12.064319964633329
1237,Kepler-411 d,0.253909850541793,0.02383252066555671,0.004993654990962072,0.4508263669976285,21.515961209764807
1081,K2-372 b,0.0002251174165613034,0.023813406890600717,0.05247300195416031,1.3478530509857638,6.116854751306408
1092,K2-386 b,0.00018085820587350015,0.023732674385044727,0.09616706007471797,1.8973763627910782,4.682457316363295
829,HD 70642 b,0.01983828947246794,0.02368011872980566,1.589608831117155,30.364994393174612,4.523418959335562
467,HD 141399 c,0.04187212560586804,0.0236596456726934,2.1281384686373106,34.71772209562547,3.8597535613906837
543,HD 1666 b,0.44472278969598833,0.023556026980194645,0.043159608320057954,1.485630493235186,8.108403515094952
1101,K2-393 b,0.0004986722729989011,0.023518312893581146,0.06653198209312446,1.4395377823058653,5.0886053475776345
1591,TOI-4641 b,0.1961557820108543,0.023422317761154516,0.1281569603166039,3.928277028258031,7.179426898265996
353,HD 10180 f,0.03651863920346722,0.023365457836715644,0.014530435568818069,0.24955413872593096,4.012919419216644
796,HD 50554 b,0.026928885766517897,0.023120781113688864,4.100913493545041,71.05299752510358,4.005938691062892
1432,rho Ind b,0.0034347120485710234,0.023116025014769753,2.902428647352472,35.08281870014557,2.7941266201356934
403,HD 111232 c,0.0025660991144966514,0.023062306741448307,3.136587567745292,100.56387591243433,7.394134240826144
1118,K2-406 b,0.0134086599822594,0.02287738914471173,0.03069916379709104,0.5414707268210477,4.035105519430729
1050,K2-290 Ab,0.002160515132796174,0.02286419076294063,0.06994689331245445,1.5021934403781099,4.910359239289848
597,HD 196885 A b,0.28918834222054207,0.022700161442362324,1.943313343532845,50.395553670559025,5.886787162276232
512,HD 154345 b,0.016699664197077583,0.022535777677535535,6.648548148309821,96.70243941073592,3.2778053596403645
498,HD 149806 Ab,0.006553809493904704,0.021903717269900137,3.360234606372369,85.39014914930273,5.5661639846633495
1278,Kepler-62 d,3.290031771765001e-05,0.021844386510113393,0.024733286495904026,1.8513909794267631,16.351446113978074
882,HD 8673 A b,0.11736666893236938,0.021625283857815238,4.612565702886267,156.38983263320534,7.332089646014248
94,CoRoT-30 b,0.0018947634666349861,0.02131095049181775,0.17738438862239553,4.252849312584278,5.109370776848735
832,HD 72659 b,0.003438195239321737,0.02104858727339253,0.9580307929257824,40.7992024223902,8.963861905209303
742,HD 34445 d,0.011102131828418389,0.020973838803691622,0.010573960279598501,0.21691647174598674,4.302617933078339
1453,tau Cet f,0.032149254988921544,0.020963278561608695,2.3223974427280996,20.05394207186126,1.8101827283143925
1497,TOI-1451 b,0.0034318256831157665,0.020836462514968297,0.08281897651729014,1.509176519258021,3.7969438037458874
1470,TOI-1136 d,2.7801438616686465,0.020637504012167518,0.007120831038517155,0.26769751543179604,7.758376120550972
1512,TOI-1691 b,0.0030309699102241466,0.02060925828849856,0.06768832133851807,1.2656187936195682,3.853466018463784
1667,ups And c,0.4443712403393086,0.020585159195668938,12.581446169050974,114.49806563420792,1.8733624712190846
910,HD 98649 b,0.06905648343600337,0.02047632435539042,3.5117774299159628,85.98745030405469,5.013720140461671
604,HD 203771 b,0.0011936109283587667,0.02038436134913147,7.749191071839724,425.28593067479756,11.187209099902363
1120,K2-407 c,0.00020065534835124582,0.020088524855506083,0.07059213731459751,1.8745980256353312,5.3345755582145875
1053,K2-292 b,0.0012159719634254945,0.02005930032720999,0.10807829545149053,1.9768269461541068,3.6689850855044868
475,HD 142 Ac,0.007518972544638318,0.02004294192299845,2.7493376864515198,55.40912919003417,4.039379970792672
811,HD 63433 c,12.152836100066446,0.019849672174922946,0.028611750829901812,1.34825493452336,9.353645856073165
1354,LSPM J2214+2534 (AB)b,1.0888904897826062e-07,0.019535106852445625,0.12459241035205716,113.40621069850708,177.81199010969445
1341,LP 270-10 b,6.537764738599255e-07,0.01949987077796199,0.15388379319692927,147.06961663151614,186.36390877166147
1150,Kepler-102 c,0.00204594714746045,0.019238336775234992,0.09792027469091877,6.463113450239747,12.698039661830594
1395,NSVS 2502726 (AB)b,6.017556423114938e-05,0.019190524496155773,1.1273837579417014,230.8405952001132,39.294091880326974
485,HD 147018 c,0.0034481622360268693,0.01917429907576369,3.0208323517170297,76.5463420868223,4.858669020457889
1262,Kepler-492 b,0.0006300865259394969,0.018958199335100463,0.6630991769563903,17.568396110491317,5.022855811546311
556,HD 171238 b,0.006417660858242052,0.01893665938453772,1.5568240403499884,41.59338278109031,5.059272608606012
1153,Kepler-104 b,0.0006416289456817837,0.018872346898130537,0.020160020677055485,0.6532604670863829,6.115349952850187
450,HD 133131 A b,0.0023135401589733564,0.01844694443095977,1.707017985880728,32.180562518063105,3.477602775353623
659,HD 219077 b,0.002897929064787956,0.018440896407155304,6.188500160698865,128.50600511705142,3.8293057550689285
58,BD+24 4697 b,0.003996965486062797,0.017952279527137696,6.820373054766843,461.24223792924795,12.140610958576783
385,HD 109246 b,0.060217912756113025,0.017894073344703797,0.022449677314819554,0.49490706409667007,3.944779775481161
866,HD 82943 b,0.05481298127268183,0.01761105552530155,6.523693464217264,156.69517668009908,4.230069165874372
1089,K2-380 b,0.0009746755898486707,0.017374182856365362,0.055110543495554325,1.294423244696405,4.080806451981246
772,HD 4203 b,0.011930139574276093,0.016808147966356587,0.020964385634806296,0.35684995161524774,2.861036279822132
1069,K2-32 Ac,0.0011702829104692628,0.016775245094523526,0.02042134356170269,0.8207899196161891,6.742432020240596
967,HR 8799 c,0.07077801221120839,0.016772568327683677,0.19990614852661384,70.55796590666512,59.199695104643716
578,HD 190360 b,0.009606547468770927,0.016720611274564697,2.5879550925653994,26.40084351667791,1.7057415062229393
862,HD 80869 b,0.02857892963670912,0.01656188883452497,0.043699102176638256,0.9603024875516213,3.6395308494118965
530,HD 159868 c,0.029219282558853626,0.01644609782203731,0.38871450714918604,7.240892828680455,3.063544827609519
819,HD 65216 A c,0.005703843896452993,0.016310749747235467,0.8145254214434053,23.397457949411653,4.685305962066097
555,HD 171028 b,0.023012133022429042,0.016281619567652766,0.016408274607857338,0.3601793585536806,3.5739914355675295
32,94 Cet Ab,0.025374102452533846,0.01607702824151194,2.232250544015464,34.94919587113765,2.5170974223515303
408,HD 113337 c,0.9155050725017725,0.015673506352738766,0.8927717428709641,83.30464484424444,14.624968706784292
1430,rho Crb d,0.006265626275489244,0.015560199865272129,0.9190181644949654,19.764924656956126,3.3464646278595653
534,HD 164509 b,0.32681699109552703,0.015418194442385765,0.5867420885945437,22.92504918733538,6.024160748690522
1202,Kepler-20 e,2.0316550626087213e-05,0.015240243802766488,0.1788786975716375,4.945691377401856,4.213667887125499
1032,K2-24 b,0.0078222944245887,0.014982607731098274,0.01375668995297619,0.3554510758814527,3.8712684924446457
435,HD 125612 b,0.08303026568198002,0.014696826641615538,1.6249388428474179,54.492221426169216,4.928571528350979
